"","id","mean","median","raster_name","service","color","year","ee_r264_name","iso3","continent","region_wb","income_grp","name_long"
"1514",194,1.75343143939972,0.196961323705524,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Senegal","SEN","Africa","Sub-Saharan Africa","4. Lower middle income","Senegal"
"1515",195,6.47286510467529,2.75282438670363,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Singapore","SGP","Asia","East Asia & Pacific","2. High income: nonOECD","Singapore"
"1516",196,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"South Georgia and the South Sand","SGS","Seven seas (open ocean)","Antarctica","5. Low income","South Georgia and the Islands"
"1517",197,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Saint Helena, Ascension and Tris","SHN","Seven seas (open ocean)","Sub-Saharan Africa","4. Lower middle income","Saint Helena"
"1518",198,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Svalbard and Jan Mayen","NOR","Europe","Europe & Central Asia","1. High income: OECD","Norway"
"1519",199,11.9014482498169,0.522656950910846,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Solomon Islands","SLB","Oceania","East Asia & Pacific","4. Lower middle income","Solomon Islands"
"1520",200,140.782302856445,10.4902617899731,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Sierra Leone","SLE","Africa","Sub-Saharan Africa","5. Low income","Sierra Leone"
"1521",201,58.7245559692383,0.634738414253262,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"El Salvador","SLV","North America","Latin America & Caribbean","4. Lower middle income","El Salvador"
"1522",202,295.270263671875,166.68490375546,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"San Marino","SMR","Europe","Europe & Central Asia","2. High income: nonOECD","San Marino"
"1523",203,6.49757957458496,0.233874446533604,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Somalia","SOM","Africa","Sub-Saharan Africa","5. Low income","Somalia"
"1524",204,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Saint Pierre and Miquelon","SPM","North America","North America","3. Upper middle income","Saint Pierre and Miquelon"
"1525",205,21.0675792694092,0.407220315548345,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Serbia","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia"
"1526",206,1.91886842250824,0.124476079250009,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"South Sudan","SSD","Africa","Sub-Saharan Africa","5. Low income","South Sudan"
"1527",207,10.0370492935181,0.659134965676528,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Sao Tome and Principe","STP","Africa","Sub-Saharan Africa","4. Lower middle income","Ṣo Tom̩ and Principe"
"1528",208,0.0807731747627258,0.00634633473830593,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Suriname","SUR","South America","Latin America & Caribbean","3. Upper middle income","Suriname"
"1529",209,11.5371465682983,0.307378622082658,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Slovakia","SVK","Europe","Europe & Central Asia","1. High income: OECD","Slovakia"
"1530",210,70.9266357421875,0.701906072377894,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Slovenia","SVN","Europe","Europe & Central Asia","1. High income: OECD","Slovenia"
"1531",211,0.481767326593399,0.000541516939605657,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Sweden","SWE","Europe","Europe & Central Asia","1. High income: OECD","Sweden"
"1532",212,187.025344848633,14.3663479478664,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Swaziland","SWZ","Africa","Sub-Saharan Africa","4. Lower middle income","eSwatini"
"1533",213,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Sint Maarten","SXM","North America","Latin America & Caribbean","2. High income: nonOECD","Sint Maarten"
"1534",214,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Seychelles","SYC","Seven seas (open ocean)","Sub-Saharan Africa","3. Upper middle income","Seychelles"
"1535",215,35.3350601196289,1.40109249755069,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Syria","SYR","Asia","Middle East & North Africa","4. Lower middle income","Syria"
"1536",216,0.061066810041666,0.00377726682947706,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Turks and Caicos Islands","TCA","North America","Latin America & Caribbean","2. High income: nonOECD","Turks and Caicos Islands"
"1537",217,6.67818737030029,0.448956561182127,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Chad","TCD","Africa","Sub-Saharan Africa","5. Low income","Chad"
"1538",218,46.8352470397949,3.8724547917128,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Togo","TGO","Africa","Sub-Saharan Africa","5. Low income","Togo"
"1539",219,110.764106750488,14.1933754272471,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Thailand","THA","Asia","East Asia & Pacific","3. Upper middle income","Thailand"
"1540",220,860.073364257812,123.456943446257,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Tajikistan","TJK","Asia","Europe & Central Asia","5. Low income","Tajikistan"
"1541",221,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Tokelau","NZL","Oceania","East Asia & Pacific","1. High income: OECD","New Zealand"
"1542",222,7.63941049575806,0.61671927578933,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Turkmenistan","TKM","Asia","Europe & Central Asia","3. Upper middle income","Turkmenistan"
"1543",223,2354.05419921875,687.94917207695,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Timor-Leste","TLS","Asia","East Asia & Pacific","4. Lower middle income","Timor-Leste"
"1544",224,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Tonga","TON","Oceania","East Asia & Pacific","4. Lower middle income","Tonga"
"1545",225,11.4004774093628,0.0457389277039561,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Trinidad and Tobago","TTO","North America","Latin America & Caribbean","2. High income: nonOECD","Trinidad and Tobago"
"1546",226,35.4097595214844,4.49306138534941,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Tunisia","TUN","Africa","Middle East & North Africa","3. Upper middle income","Tunisia"
"1547",227,81.3938369750977,6.89090678675798,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Turkey","TUR","Asia","Europe & Central Asia","3. Upper middle income","Turkey"
"1548",228,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Tuvalu","TUV","Oceania","East Asia & Pacific","3. Upper middle income","Tuvalu"
"1549",229,406.478942871094,6.81158883701541,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Taiwan","TWN","Asia","East Asia & Pacific","2. High income: nonOECD","Taiwan"
"1550",230,67.1971664428711,1.02675026984999,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Tanzania","TZA","Africa","Sub-Saharan Africa","5. Low income","Tanzania"
"1551",231,134.195617675781,7.13515881542512,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Uganda","UGA","Africa","Sub-Saharan Africa","5. Low income","Uganda"
"1552",232,4.12999725341797,0.694061956105222,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Ukraine","UKR","Europe","Europe & Central Asia","4. Lower middle income","Ukraine"
"1553",233,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"United States Minor Outlying Isl","UMI","North America","East Asia & Pacific","5. Low income","United States Minor Outlying Islands"
"1554",234,3.08081269264221,1.23255730343826,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Uruguay","URY","South America","Latin America & Caribbean","3. Upper middle income","Uruguay"
"1555",235,10.0393438339233,0.573875619836824,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"United States","USA","North America","North America","1. High income: OECD","United States"
"1556",236,36.7292175292969,0.552071247984172,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Uzbekistan","UZB","Asia","Europe & Central Asia","4. Lower middle income","Uzbekistan"
"1557",237,6.04090356826782,5.98565707401311,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Vatican City","VAT","Europe","Europe & Central Asia","2. High income: nonOECD","Vatican"
"1558",238,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Saint Vincent and the Grenadines","VCT","North America","Latin America & Caribbean","3. Upper middle income","Saint Vincent and the Grenadines"
"1559",239,23.3775844573975,0.265078332263343,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Venezuela","VEN","South America","Latin America & Caribbean","3. Upper middle income","Venezuela"
"1560",240,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"British Virgin Islands","VGB","North America","Latin America & Caribbean","1. High income: OECD","British Virgin Islands"
"1561",241,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Virgin Islands, U.S.","VIR","North America","Latin America & Caribbean","2. High income: nonOECD","United States Virgin Islands"
"1562",242,512.534362792969,11.3701684699098,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Vietnam","VNM","Asia","East Asia & Pacific","4. Lower middle income","Vietnam"
"1563",243,42.0129699707031,0.588266472729436,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Vanuatu","VUT","Oceania","East Asia & Pacific","4. Lower middle income","Vanuatu"
"1564",244,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Wallis and Futuna","WLF","Oceania","East Asia & Pacific","4. Lower middle income","Wallis and Futuna Islands"
"1565",245,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Samoa","WSM","Oceania","East Asia & Pacific","4. Lower middle income","Samoa"
"1566",246,4.7580738067627,1.48593336354243,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Akrotiri and Dhekelia","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom"
"1567",247,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Clipperton Island","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"1568",248,53.4758033752441,2.91048602320764,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Kosovo","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia"
"1569",249,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Paracel Islands","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"1570",250,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Spratly Islands","XSP","Asia","East Asia & Pacific","5. Low income","Spratly Islands"
"1571",251,374.089294433594,53.479988090217,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Yemen","YEM","Asia","Middle East & North Africa","4. Lower middle income","Yemen"
"1572",252,616.90673828125,30.6606431696735,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"India","IND","Asia","South Asia","4. Lower middle income","India"
"1573",253,3352.29736328125,640.643869141578,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"1574",254,748.487609863281,59.5286477055159,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"1575",255,1327.962890625,350.875044951072,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"India","IND","Asia","South Asia","4. Lower middle income","India"
"1576",256,201.689361572266,114.80388289041,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"India","IND","Asia","South Asia","4. Lower middle income","India"
"1577",257,536.071105957031,153.092129986139,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan"
"1578",258,58.0820007324219,3.08543970381623,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"India","IND","Asia","South Asia","4. Lower middle income","India"
"1579",259,455.983520507812,140.32877631004,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China"
"1580",260,653.851501464844,241.898507936599,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"India","IND","Asia","South Asia","4. Lower middle income","India"
"1581",261,24.4517440795898,1.29831045901479,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa"
"1582",262,6.59912300109863,0.104866778976462,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia"
"1583",263,11.131049156189,2.89886960821557,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus"
"1584",264,45.9383544921875,2.03408760922403,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe"
"1585",1,114494.0546875,114494.0625,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00",2020,"Aruba","ABW","North America","Latin America & Caribbean","2. High income: nonOECD","Aruba"
"1586",2,31791.466796875,249.871164289334,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00",2020,"Afghanistan","AFG","Asia","South Asia","5. Low income","Afghanistan"
"1587",3,5813.65966796875,237.810284675322,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00",2020,"Angola","AGO","Africa","Sub-Saharan Africa","3. Upper middle income","Angola"
"1588",4,NA,NA,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00",2020,"Anguilla","AIA","North America","Latin America & Caribbean","3. Upper middle income","Anguilla"
"1589",5,14034.052734375,19255.2253158811,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00",2020,"Aland","FIN","Europe","Europe & Central Asia","1. High income: OECD","Finland"
"1590",6,47928.44921875,2539.07616415599,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00",2020,"Albania","ALB","Europe","Europe & Central Asia","4. Lower middle income","Albania"
