<<<<<<< HEAD
"","extent","service","color","ee_r264_name","iso3","continent","region_wb","income_grp","name_long","metric","value"
"3941",258,"Pollination","#dd1c77","India","IND","Asia","South Asia","4. Lower middle income","India","year_2020",0.00431312015280128
"3942",258,"Pollination","#dd1c77","India","IND","Asia","South Asia","4. Lower middle income","India","pct_change",8.30670788291087
"3943",259,"Pollination","#dd1c77","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_1992",0
"3944",259,"Pollination","#dd1c77","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","year_2020",0
"3945",259,"Pollination","#dd1c77","China","CHN","Asia","East Asia & Pacific","3. Upper middle income","China","pct_change",NA
"3946",260,"Pollination","#dd1c77","India","IND","Asia","South Asia","4. Lower middle income","India","year_1992",0
"3947",260,"Pollination","#dd1c77","India","IND","Asia","South Asia","4. Lower middle income","India","year_2020",0
"3948",260,"Pollination","#dd1c77","India","IND","Asia","South Asia","4. Lower middle income","India","pct_change",NA
"3949",261,"Pollination","#dd1c77","South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa","year_1992",0.0952665656805038
"3950",261,"Pollination","#dd1c77","South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa","year_2020",0.0983012914657593
"3951",261,"Pollination","#dd1c77","South Africa","ZAF","Africa","Sub-Saharan Africa","3. Upper middle income","South Africa","pct_change",3.18550979934879
"3952",262,"Pollination","#dd1c77","Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia","year_1992",0.00110196671448648
"3953",262,"Pollination","#dd1c77","Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia","year_2020",0.00114269671030343
"3954",262,"Pollination","#dd1c77","Zambia","ZMB","Africa","Sub-Saharan Africa","4. Lower middle income","Zambia","pct_change",3.69611851987111
"3955",263,"Pollination","#dd1c77","Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus","year_1992",0.543711483478546
"3956",263,"Pollination","#dd1c77","Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus","year_2020",0.5567706823349
"3957",263,"Pollination","#dd1c77","Northern Cyprus","CYP","Asia","Europe & Central Asia","2. High income: nonOECD","Cyprus","pct_change",2.40186187954025
"3958",264,"Pollination","#dd1c77","Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe","year_1992",0.00773154338821769
"3959",264,"Pollination","#dd1c77","Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe","year_2020",0.00801763124763966
"3960",264,"Pollination","#dd1c77","Zimbabwe","ZWE","Africa","Sub-Saharan Africa","5. Low income","Zimbabwe","pct_change",3.70026843356976
=======
"","id","mean","raster_name","service","year","color"
"1",1,1.17164134979248,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"2",2,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"3",3,1.40121340751648,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"4",4,1.22667825222015,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"5",5,2.22411179542542,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"6",6,1.05913710594177,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"7",7,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"8",8,0.873207569122314,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"9",9,1.21535181999207,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"10",10,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"11",11,1.01925313472748,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"12",12,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"13",13,0.742113888263702,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"14",14,0.993269920349121,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"15",15,1.32767486572266,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"16",16,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"17",17,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"18",18,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"19",19,0.726180970668793,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"20",20,0.190318509936333,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"21",21,0.968588709831238,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"22",22,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"23",23,1.79685795307159,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"24",24,1.539475440979,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"25",25,0.710049569606781,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"26",26,1.32927370071411,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"27",27,1.89276564121246,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"28",28,2.66632342338562,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"29",29,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"30",30,1.57463681697845,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"31",31,0.580212593078613,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"32",32,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"33",33,1.87750029563904,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"34",34,1.11635410785675,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"35",35,2.35835266113281,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"36",36,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"37",37,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"38",38,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"39",39,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"40",40,1.46321904659271,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"41",41,2.28571033477783,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"42",42,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"43",43,2.09060192108154,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"44",44,0.93825089931488,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"45",45,1.77687406539917,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"46",46,2.33065605163574,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"47",47,1.52645623683929,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"48",48,1.91336214542389,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"49",49,1.46297550201416,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"50",50,2.13008713722229,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"51",51,1.15379798412323,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"52",52,1.92311084270477,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"53",53,1.78277206420898,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"54",54,1.39527106285095,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"55",55,1.09493100643158,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"56",56,1.27453100681305,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"57",57,1.61201238632202,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"58",58,1.28201544284821,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"59",59,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"60",60,0.96269279718399,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"61",61,1.64283883571625,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"62",62,1.34469413757324,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"63",63,1.10408782958984,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"64",64,1.13039529323578,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"65",65,2.0446286201477,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"66",66,1.5845901966095,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"67",67,1.13836431503296,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"68",68,1.42925500869751,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"69",69,0.0824740380048752,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"70",70,1.49331939220428,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"71",71,1.7735048532486,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"72",72,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"73",73,1.85151195526123,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"74",74,1.25623404979706,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"75",75,2.51701855659485,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"76",76,1.33012270927429,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"77",77,0.736498236656189,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"78",78,2.12403273582458,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"79",79,1.8467583656311,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"80",80,0.694135904312134,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"81",81,2.21947455406189,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"82",82,2.48901057243347,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"83",83,1.08679401874542,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"84",84,5.26092720031738,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"85",85,1.63363170623779,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"86",86,1.52427041530609,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"87",87,1.87837135791779,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"88",88,1.54479801654816,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"89",89,1.98144125938416,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"90",90,1.57995927333832,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"91",91,1.26710546016693,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"92",92,0.261423796415329,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"93",93,1.911536693573,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"94",94,2.16275095939636,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"95",95,1.54202389717102,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"96",96,2.15583205223083,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"97",97,1.25273394584656,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"98",98,0.0946288034319878,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"99",99,1.84154319763184,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"100",100,2.09395217895508,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"101",101,0.993463397026062,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"102",102,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"103",103,1.62375545501709,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"104",104,2.11973237991333,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"105",105,1.5609278678894,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"106",106,4.24870014190674,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"107",107,0.496855914592743,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"108",108,1.13448810577393,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"109",109,0.497883439064026,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"110",110,0.778940558433533,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"111",111,1.32005620002747,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"112",112,1.14523196220398,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"113",113,1.07377433776855,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"114",114,0.861775636672974,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"115",115,3.21145534515381,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"116",116,2.1097719669342,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"117",117,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"118",118,1.02415454387665,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"119",119,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"120",120,2.26686406135559,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"121",121,4.94808912277222,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"122",122,1.13332998752594,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"123",123,1.96779668331146,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
"124",124,0.458839893341064,"coastal_risk_esa1992_value_md5_3bd250","Coastal_Protection","1992","#9e9ac8"
